id,count
0,38196.857564825375
1,38135.94933620504
2,37932.53350890622
3,37849.627827419674
4,37965.33158773752
5,37914.514068984994
6,37822.85622058108
7,37735.14235880537
8,37571.23931132528
9,37387.23613335403
10,37366.76036728341
11,37186.74028750895
12,37119.59948463481
13,37193.12968195211
14,36875.8024960022
15,36537.46469515319
16,36279.34973159016
17,36155.83315504491
18,35991.15662582066
19,36139.309526961886
20,36086.52782973059
21,36142.78447390173
22,36248.49294760487
23,38238.272303572194
24,38210.19154354687
25,38152.128214134194
26,38044.90441020021
27,37927.59774862525
28,37971.511664245714
29,37935.70311639315
30,37844.58019160084
31,37781.63524488146
32,37584.88610781105
33,37456.610857397776
34,37165.88133276422
35,37100.07323975753
36,36711.850914281225
37,36496.70363560222
38,36426.59880402038
39,36176.05009675935
40,35823.764796524694
41,35888.27742165453
42,36250.56937553708
43,36508.58181145137
44,36636.96796522204
45,36778.94363161346
46,37049.93677082058
47,38484.40805929968
48,38601.661325731366
49,38528.69977920991
50,38407.666525518056
51,38330.83794419213
52,38342.09766369178
53,38370.467909149855
54,38169.90774982699
55,38259.55856902804
56,38208.63171736335
57,38274.30908948754
58,37947.913777965296
59,37771.00131047658
60,37576.88184681282
61,37350.476867778314
62,37659.21095049349
63,37324.077306929896
64,37176.41752563969
65,36850.83839701938
66,37168.62407823871
67,37162.01556927277
68,37575.18531709755
69,37950.163852287296
70,37892.303559028136
71,39345.96060486821
72,39305.661555393155
73,39294.02552726593
74,39214.204275299926
75,39045.14702606403
76,39059.66108231824
77,38900.14750447409
78,39083.52018601447
79,38641.83900221305
80,37318.11387710181
81,36600.04851421691
82,35880.5579347529
83,35874.72096316992
84,35549.59075758056
85,35340.65578693157
86,34888.43048324478
87,34784.16180882784
88,34892.62626461657
89,35132.43499501756
90,35630.55671466641
91,36543.176554587044
92,36848.489982902924
93,37092.5853561588
94,37409.778605552245
95,39443.91362099207
96,39539.397672620275
97,39407.71552790076
98,39355.99545175009
99,39370.742382619996
100,39470.88145872069
101,39480.86261132699
102,39316.68653069905
103,39012.665130236965
104,37723.45024334303
105,36857.77557776954
106,36496.30810771446
107,36397.37057190001
108,36341.47490581823
109,35973.1133300862
110,35450.129066922804
111,35462.29927083057
112,35277.010047654694
113,35586.5416174934
114,36324.71795442076
115,36637.25401063157
116,37074.754668816306
117,37492.175014035085
118,37480.80573727408
119,39598.135246585254
120,39485.695395260525
121,39416.595798291724
122,39311.51056705728
123,39208.247501169026
124,39390.637383030364
125,39284.98312708468
126,39402.98190637594
127,38949.79212487294
128,37837.47759060332
129,37078.77538291908
130,36680.83267355367
131,36455.09603120535
132,36458.03448408822
133,36177.09683600045
134,35806.85872759878
135,35372.226151387
136,35654.31628203843
137,35695.69467619211
138,36419.445873987475
139,36872.119502440386
140,37289.60191764345
141,37522.46598898301
142,37777.28264332045
143,39574.857132898534
144,39596.060837797035
145,39518.60475136494
146,39400.92365074025
147,39426.04614035769
148,39448.17842717764
149,39224.373657003176
150,39170.54753880722
151,38754.02152484395
152,37787.22131911824
153,37028.67421161175
154,36891.671547491715
155,36792.93727218012
156,36589.876290755274
157,36344.19244938336
158,36016.78554668349
159,35666.12820004885
160,35931.032049447764
161,36105.499931736005
162,36890.189570529525
163,37380.17054999774
164,37557.92230837041
165,37688.80457290699
166,37826.522387942336
167,39904.10856109549
168,39838.97620830331
169,39673.793472183235
170,39638.23507384567
171,39581.43871994366
172,39700.27738838372
173,39633.487467878615
174,39632.696786018496
175,39196.78601682895
176,37999.77489506815
177,37358.87284272552
178,36853.7830569006
179,36606.440226936524
180,36561.22029902019
181,36146.587419577765
182,35705.08399523745
183,35686.07659560241
184,35623.35240863447
185,35646.309254065076
186,36155.29681055408
187,36965.7800426265
188,37089.68190177318
189,37671.07020621482
190,37828.142638881574
191,39852.626295246155
192,39698.53748446265
193,39580.22588740726
194,39503.36926241372
195,39320.714423980884
196,39401.31155075051
197,39277.16903954434
198,39300.16185565251
199,39256.98634849593
200,38963.88044086135
201,38531.421809762
202,38297.89134609714
203,38217.076974382566
204,38132.0671952117
205,37747.894824035655
206,37377.96198030379
207,37753.18288756472
208,37247.47950629261
209,37180.55699532702
210,37414.459654548205
211,37303.55016486016
212,37518.01826330142
213,38133.84396720778
214,37956.815959808475
215,39358.186596978645
216,39568.40708935031
217,39333.66648534128
218,39298.8221161724
219,39267.41687283188
220,39346.895917269954
221,39218.152075866936
222,39144.928788447854
223,39190.05172266584
224,39088.01487549133
225,38950.272232462274
226,38806.22006335537
227,38737.280203117305
228,38478.50826990127
229,38421.93566707515
230,38208.872518989156
231,38017.72029970698
232,37917.41670075629
233,37461.55312380954
234,37562.33114683286
235,37606.45909172445
236,37696.74190301847
237,38017.62285730988
238,38102.84045875353
239,39594.4574878414
240,39704.99291239506
241,39599.00474984712
242,39603.924805674076
243,39542.36424395378
244,39449.94517823658
245,39325.3759545841
246,39452.31580293771
247,39071.44368534813
248,37893.15152475327
249,37122.83198472021
250,36728.634787599585
251,36530.084125322406
252,36123.69084933672
253,36044.0161722733
254,35778.35596646348
255,35047.91452175907
256,35158.139446825124
257,35785.45871702715
258,36411.15556757964
259,36798.45342420567
260,37183.983856724735
261,37622.200039740346
262,37806.86557174878
263,39835.70093227685
264,39716.54136949632
265,39634.88576253676
266,39550.09023698629
267,39446.62697670284
268,39522.94635980825
269,39327.519836884945
270,39538.87688301722
271,39423.49042745032
272,37980.65479728092
273,37220.44615855641
274,37205.902562972246
275,36974.51949641456
276,37066.449630135176
277,36390.50675338422
278,36096.76429188666
279,35415.52968723416
280,35125.747215951196
281,35654.160733162134
282,36294.99667723234
283,36388.827722917544
284,36864.09587261574
285,37413.750112366266
286,37524.74799569459
287,39820.22763302446
288,39659.10292778084
289,39658.10906020114
290,39735.99447648843
291,39623.00997974725
292,39738.17447903298
293,39526.87456719957
294,39699.571585357546
295,39492.956835591336
296,38271.13200368917
297,37622.34534333016
298,37443.03301094282
299,37260.976661768065
300,36862.00231935036
301,36394.494637700125
302,36038.22870711159
303,35715.48729852005
304,35624.86796321473
305,36050.81021814409
306,36202.30584968024
307,36786.53598722188
308,36889.555409726105
309,37724.32670143445
310,37885.69078742464
311,39928.63689887535
312,39792.860154336755
313,39711.68637497805
314,39615.79535364555
315,39612.20239895251
316,39527.66038815731
317,39379.12803749766
318,39414.3751137333
319,39408.14156729895
320,38256.887166643995
321,37446.073168860035
322,37176.811856997796
323,37005.91681274504
324,36812.6854733385
325,36558.368220633616
326,36177.25702142971
327,35887.65432875199
328,35796.941888470246
329,36139.38857271297
330,36453.70102700421
331,36892.21050939144
332,37515.069116433384
333,37578.90809527581
334,37803.21151925193
335,39840.72673142659
336,39815.57006592617
337,39751.56170333151
338,39694.97115255813
339,39538.66644333547
340,39596.79019750393
341,39481.75582083587
342,39694.54047660681
343,39499.778775563434
344,38395.34167013144
345,37581.6806792127
346,37064.97617844786
347,36949.85647424718
348,37087.117962723314
349,36629.88443391849
350,35915.18775116886
351,35567.795285707885
352,35454.747597235786
353,35822.52982818666
354,36064.13350288042
355,36413.506973020645
356,36985.9747737562
357,37478.82944393098
358,37695.20264219126
359,39806.10446810511
