id,count
0,38896.857564825375
1,38835.94933620504
2,38632.53350890622
3,38549.627827419674
4,38665.33158773752
5,38614.514068984994
6,38522.85622058108
7,38435.14235880537
8,38271.23931132528
9,38087.23613335403
10,38066.76036728341
11,37886.74028750895
12,37819.59948463481
13,37893.12968195211
14,37575.8024960022
15,37237.46469515319
16,36979.34973159016
17,36855.83315504491
18,36691.15662582066
19,36839.309526961886
20,36786.52782973059
21,36842.78447390173
22,36948.49294760487
23,38938.272303572194
24,38910.19154354687
25,38852.128214134194
26,38744.90441020021
27,38627.59774862525
28,38671.511664245714
29,38635.70311639315
30,38544.58019160084
31,38481.63524488146
32,38284.88610781105
33,38156.610857397776
34,37865.88133276422
35,37800.07323975753
36,37411.850914281225
37,37196.70363560222
38,37126.59880402038
39,36876.05009675935
40,36523.764796524694
41,36588.27742165453
42,36950.56937553708
43,37208.58181145137
44,37336.96796522204
45,37478.94363161346
46,37749.93677082058
47,39184.40805929968
48,39301.661325731366
49,39228.69977920991
50,39107.666525518056
51,39030.83794419213
52,39042.09766369178
53,39070.467909149855
54,38869.90774982699
55,38959.55856902804
56,38908.63171736335
57,38974.30908948754
58,38647.913777965296
59,38471.00131047658
60,38276.88184681282
61,38050.476867778314
62,38359.21095049349
63,38024.077306929896
64,37876.41752563969
65,37550.83839701938
66,37868.62407823871
67,37862.01556927277
68,38275.18531709755
69,38650.163852287296
70,38592.303559028136
71,40045.96060486821
72,40005.661555393155
73,39994.02552726593
74,39914.204275299926
75,39745.14702606403
76,39759.66108231824
77,39600.14750447409
78,39783.52018601447
79,39341.83900221305
80,38018.11387710181
81,37300.04851421691
82,36580.5579347529
83,36574.72096316992
84,36249.59075758056
85,36040.65578693157
86,35588.43048324478
87,35484.16180882784
88,35592.62626461657
89,35832.43499501756
90,36330.55671466641
91,37243.176554587044
92,37548.489982902924
93,37792.5853561588
94,38109.778605552245
95,40143.91362099207
96,40239.397672620275
97,40107.71552790076
98,40055.99545175009
99,40070.742382619996
100,40170.88145872069
101,40180.86261132699
102,40016.68653069905
103,39712.665130236965
104,38423.45024334303
105,37557.77557776954
106,37196.30810771446
107,37097.37057190001
108,37041.47490581823
109,36673.1133300862
110,36150.129066922804
111,36162.29927083057
112,35977.010047654694
113,36286.5416174934
114,37024.71795442076
115,37337.25401063157
116,37774.754668816306
117,38192.175014035085
118,38180.80573727408
119,40298.135246585254
120,40185.695395260525
121,40116.595798291724
122,40011.51056705728
123,39908.247501169026
124,40090.637383030364
125,39984.98312708468
126,40102.98190637594
127,39649.79212487294
128,38537.47759060332
129,37778.77538291908
130,37380.83267355367
131,37155.09603120535
132,37158.03448408822
133,36877.09683600045
134,36506.85872759878
135,36072.226151387
136,36354.31628203843
137,36395.69467619211
138,37119.445873987475
139,37572.119502440386
140,37989.60191764345
141,38222.46598898301
142,38477.28264332045
143,40274.857132898534
144,40296.060837797035
145,40218.60475136494
146,40100.92365074025
147,40126.04614035769
148,40148.17842717764
149,39924.373657003176
150,39870.54753880722
151,39454.02152484395
152,38487.22131911824
153,37728.67421161175
154,37591.671547491715
155,37492.93727218012
156,37289.876290755274
157,37044.19244938336
158,36716.78554668349
159,36366.12820004885
160,36631.032049447764
161,36805.499931736005
162,37590.189570529525
163,38080.17054999774
164,38257.92230837041
165,38388.80457290699
166,38526.522387942336
167,40604.10856109549
168,40538.97620830331
169,40373.793472183235
170,40338.23507384567
171,40281.43871994366
172,40400.27738838372
173,40333.487467878615
174,40332.696786018496
175,39896.78601682895
176,38699.77489506815
177,38058.87284272552
178,37553.7830569006
179,37306.440226936524
180,37261.22029902019
181,36846.587419577765
182,36405.08399523745
183,36386.07659560241
184,36323.35240863447
185,36346.309254065076
186,36855.29681055408
187,37665.7800426265
188,37789.68190177318
189,38371.07020621482
190,38528.142638881574
191,40552.626295246155
192,40398.53748446265
193,40280.22588740726
194,40203.36926241372
195,40020.714423980884
196,40101.31155075051
197,39977.16903954434
198,40000.16185565251
199,39956.98634849593
200,39663.88044086135
201,39231.421809762
202,38997.89134609714
203,38917.076974382566
204,38832.0671952117
205,38447.894824035655
206,38077.96198030379
207,38453.18288756472
208,37947.47950629261
209,37880.55699532702
210,38114.459654548205
211,38003.55016486016
212,38218.01826330142
213,38833.84396720778
214,38656.815959808475
215,40058.186596978645
216,40268.40708935031
217,40033.66648534128
218,39998.8221161724
219,39967.41687283188
220,40046.895917269954
221,39918.152075866936
222,39844.928788447854
223,39890.05172266584
224,39788.01487549133
225,39650.272232462274
226,39506.22006335537
227,39437.280203117305
228,39178.50826990127
229,39121.93566707515
230,38908.872518989156
231,38717.72029970698
232,38617.41670075629
233,38161.55312380954
234,38262.33114683286
235,38306.45909172445
236,38396.74190301847
237,38717.62285730988
238,38802.84045875353
239,40294.4574878414
240,40404.99291239506
241,40299.00474984712
242,40303.924805674076
243,40242.36424395378
244,40149.94517823658
245,40025.3759545841
246,40152.31580293771
247,39771.44368534813
248,38593.15152475327
249,37822.83198472021
250,37428.634787599585
251,37230.084125322406
252,36823.69084933672
253,36744.0161722733
254,36478.35596646348
255,35747.91452175907
256,35858.139446825124
257,36485.45871702715
258,37111.15556757964
259,37498.45342420567
260,37883.983856724735
261,38322.200039740346
262,38506.86557174878
263,40535.70093227685
264,40416.54136949632
265,40334.88576253676
266,40250.09023698629
267,40146.62697670284
268,40222.94635980825
269,40027.519836884945
270,40238.87688301722
271,40123.49042745032
272,38680.65479728092
273,37920.44615855641
274,37905.902562972246
275,37674.51949641456
276,37766.449630135176
277,37090.50675338422
278,36796.76429188666
279,36115.52968723416
280,35825.747215951196
281,36354.160733162134
282,36994.99667723234
283,37088.827722917544
284,37564.09587261574
285,38113.750112366266
286,38224.74799569459
287,40520.22763302446
288,40359.10292778084
289,40358.10906020114
290,40435.99447648843
291,40323.00997974725
292,40438.17447903298
293,40226.87456719957
294,40399.571585357546
295,40192.956835591336
296,38971.13200368917
297,38322.34534333016
298,38143.03301094282
299,37960.976661768065
300,37562.00231935036
301,37094.494637700125
302,36738.22870711159
303,36415.48729852005
304,36324.86796321473
305,36750.81021814409
306,36902.30584968024
307,37486.53598722188
308,37589.555409726105
309,38424.32670143445
310,38585.69078742464
311,40628.63689887535
312,40492.860154336755
313,40411.68637497805
314,40315.79535364555
315,40312.20239895251
316,40227.66038815731
317,40079.12803749766
318,40114.3751137333
319,40108.14156729895
320,38956.887166643995
321,38146.073168860035
322,37876.811856997796
323,37705.91681274504
324,37512.6854733385
325,37258.368220633616
326,36877.25702142971
327,36587.65432875199
328,36496.941888470246
329,36839.38857271297
330,37153.70102700421
331,37592.21050939144
332,38215.069116433384
333,38278.90809527581
334,38503.21151925193
335,40540.72673142659
336,40515.57006592617
337,40451.56170333151
338,40394.97115255813
339,40238.66644333547
340,40296.79019750393
341,40181.75582083587
342,40394.54047660681
343,40199.778775563434
344,39095.34167013144
345,38281.6806792127
346,37764.97617844786
347,37649.85647424718
348,37787.117962723314
349,37329.88443391849
350,36615.18775116886
351,36267.795285707885
352,36154.747597235786
353,36522.52982818666
354,36764.13350288042
355,37113.506973020645
356,37685.9747737562
357,38178.82944393098
358,38395.20264219126
359,40506.10446810511
360,40366.16791287222
361,40267.40245300225
362,40161.84541510416
363,40178.73645262423
364,40203.264715620986
365,40156.517043476866
366,40158.43687556927
367,40047.99298554659
368,40127.984743011606
369,39472.59017195148
370,39098.108047069756
371,39058.57672103902
372,38807.25019461326
373,38733.85864518865
374,38266.77797511709
375,37988.34892657512
376,37910.867189535056
377,37489.229375841474
378,37668.55786138134
379,37860.521701795515
380,38159.89892133665
381,38354.48121769058
382,38241.25793846767
383,40072.10934315361
384,40240.820047441
385,40172.71394413648
386,39980.52111782846
387,39969.55694119384
388,39911.41329471716
389,39905.719458013686
390,39715.52221909215
391,39724.654957274644
392,39728.21889611953
393,39736.502472047134
394,39606.12155350423
395,39388.898220808434
396,39177.710857561004
397,38949.42912150752
398,38466.76776363235
399,38170.12409124265
400,38064.73352055544
401,37964.44076515637
402,38075.30531019298
403,38257.10605068545
404,38570.418206049144
405,38861.611610336375
406,38915.70485381411
407,40811.289344248704
408,40719.720712099326
409,40679.411791253195
410,40607.69560792255
411,40589.84577610305
412,40614.28856200095
413,40396.36107150755
414,40432.71935002813
415,39807.6470132574
416,38721.86223723698
417,37647.08635815311
418,37480.2385760086
419,37221.81109381381
420,37234.701758237956
421,36720.8999640276
422,35945.0091568144
423,36115.74506260134
424,36461.46926636399
425,37138.532095024246
426,37384.88711484074
427,37768.66149028619
428,38056.61977707897
429,38406.29080922816
430,38542.5885677193
431,40615.97275250239
432,40604.57692773606
433,40501.589961103076
434,40467.10126042249
435,40426.469052176406
436,40395.77866061881
437,40309.963093398874
438,40385.29234808004
439,40018.43211813684
440,39025.17521726398
441,38010.032439930335
442,37791.58116850927
443,37471.59611591889
444,37428.32750378571
445,36891.73465830768
446,36396.62894163042
447,36192.183201291075
448,36390.22466534765
449,36823.32590774226
450,37449.27799306148
451,37855.49493046537
452,38289.28582273355
453,38550.22197925717
454,38644.173425755274
455,40672.72685394522
456,40728.48058167739
457,40625.27465008778
458,40523.18695039601
459,40475.14253906194
460,40552.96072533011
461,40306.88778741819
462,40491.20243705745
463,40323.958005278466
464,39363.602458716865
465,38293.0296149668
466,37808.740901756595
467,37667.36080808183
468,37361.18056869626
469,37080.5370425943
470,37020.88786247457
471,36713.95934325422
472,36680.711144862
473,36806.637532460045
474,37096.68675510923
475,37745.030549869494
476,37894.26758180869
477,38274.783283078905
478,38639.39702828947
479,40671.54543031645
480,40590.120977961036
481,40499.00560626327
482,40501.05062528777
483,40461.63543743246
484,40574.99287756102
485,40463.30325043195
486,40444.665503727534
487,40315.17113899632
488,39106.17340587187
489,38224.644121949794
490,37850.665661338266
491,37698.529437651
492,37361.444478304096
493,37279.8801067432
494,36999.50737029551
495,36465.64493107822
496,36539.84795206853
497,36854.386027013585
498,37264.27204832001
499,37959.28574078633
500,38104.35458632257
501,38504.63853062561
502,38717.5509159546
503,40756.18996876056
504,40708.27605395981
505,40696.470642080196
506,40518.36299086989
507,40461.89762702867
508,40513.70863944548
509,40436.34229274979
510,40731.756680318096
511,40491.49020247859
512,39557.40386979841
513,38681.75246382246
514,38229.74201202097
515,37841.30042245558
516,37603.3350210217
517,37743.61916816647
518,37049.667620262655
519,36854.24625737426
520,37107.79855361003
521,37027.758112338124
522,37376.00811576271
523,37672.6488716109
524,37567.02348194698
525,38491.44798591601
526,38585.76773924861
527,40668.59351647322
528,40597.234422510024
529,40637.515823170266
530,40522.57305581645
531,40503.67349343115
532,40471.16175914177
533,40356.28547397586
534,40194.97665270656
535,40272.787585012775
536,39970.468173433015
537,39424.820738126204
538,39362.68524382853
539,38913.43189585928
540,38464.158206883265
541,38215.64793773267
542,38450.092101479444
543,38180.443712221204
544,37853.82315396079
545,37757.99495044371
546,37754.89922867302
547,37638.838752903146
548,37930.45101740974
549,38169.21891643568
550,38229.98842238029
551,40021.90100764441
552,40229.477094336056
553,39899.1303926572
554,39751.75964810115
555,39853.12008201328
556,39871.40814287857
557,39734.52094388593
558,39616.97819202149
559,39489.85893897829
560,39691.854934082236
561,39305.59274879665
562,39138.13271730099
563,39105.27518589439
564,38962.55131445137
565,39035.92132633926
566,38970.0080134918
567,38692.66855491495
568,38579.18824613074
569,38355.6331019894
570,38223.13140912777
571,38069.529959895764
572,38227.72391491722
573,38617.96471141277
574,38603.63761294255
575,40677.33439114042
576,40575.83919805766
577,40532.98787569846
578,40496.9698603447
579,40418.98954428626
580,40480.83218791113
581,40301.28301740294
582,40384.979754665255
583,40245.386229574535
584,39422.47628751476
585,38224.15743344647
586,37927.202364171724
587,37589.02788964275
588,37532.02132040847
589,37119.315826152844
590,36868.91952687727
591,36515.84444218001
592,36435.027004357704
593,36599.05718313101
594,36785.41206567556
595,37297.576483613666
596,37750.38651646579
597,38326.72688595606
598,38421.91449732201
599,40582.25543963861
600,40491.457821390475
601,40487.977863982014
602,40405.28337000836
603,40361.25713015135
604,40483.95243854301
605,40356.02074175371
606,40358.894507243225
607,40761.21000961048
608,39680.84693454313
609,38609.83451565131
610,38277.804520868376
611,37879.75120727795
612,37878.66580516704
613,37290.73046347884
614,37142.03089777726
615,36228.52697188768
616,36564.89132115184
617,36776.08384443419
618,37176.40660117319
619,37621.840252048816
620,37924.6501660707
621,38256.945042641935
622,38438.11109884918
623,40481.6779101428
624,40524.0878625655
625,40278.427877006834
626,40227.368883580486
627,40276.19178712708
628,40413.53606050997
629,40177.5497941776
630,40445.27094781518
631,41102.14532712728
632,39698.49402934173
633,38751.734875447335
634,38264.8560490975
635,38118.06397627451
636,38086.22155085186
637,37683.93670956119
638,37542.830920347275
639,36336.432797817804
640,36603.17788225673
641,36823.43419369083
642,37062.97774317099
643,37384.58671107332
644,37810.00368941289
645,38612.811780970056
646,38403.14894627637
647,40504.13296088121
648,40341.65647607604
649,40355.28943768586
650,40280.30321314672
651,40280.38592327037
652,40434.21807840791
653,40227.80075606154
654,40430.93046316771
655,40572.87823545768
656,39283.83460189397
657,38680.50799802899
658,38002.609168941766
659,37732.59785723306
660,37592.23443998788
661,37250.39417201321
662,37198.427386370764
663,36562.494073662194
664,36491.268542339894
665,36960.54985509545
666,37237.41421655151
667,37831.97474383992
668,38086.4147904174
669,38549.482523829945
670,38581.21621460541
671,40376.49059995843
672,40298.935500683845
673,40273.97095300242
674,40198.47665198946
675,40288.11453371178
676,40319.85974108674
677,40244.474099937914
678,40223.70645537491
679,40807.394490126055
680,39779.27228081251
681,38934.2007369521
682,38303.04531737152
683,37699.785569610176
684,37921.646651879
685,37552.165572936414
686,37288.590993381775
687,36825.37070241757
688,36354.11646155896
689,36777.97533372647
690,36661.41784938365
691,37091.63552970087
692,37828.975866201414
693,38291.739232341584
694,38400.40896777708
695,40625.126205607274
696,40635.6582854115
697,40681.20194942661
698,40475.441521950124
699,40446.35163858993
700,40532.80106748076
701,40384.32233631358
702,40262.000046092486
703,40159.674461316274
704,39915.00572592841
705,39178.79311878106
706,38978.49791602969
707,39016.71664885062
708,38746.42183435832
709,38832.93722195535
710,38492.78450972232
711,38676.305934875665
712,38030.29148453781
713,37582.029760655
714,37494.88993405932
715,37493.61286282833
716,37503.76975575161
717,38044.22716819143
718,37996.97433611486
719,39545.44231077774
720,39963.12185426826
721,39858.923625544405
722,39759.75508469198
723,39716.971141918206
724,39754.7826806855
725,39806.59025307908
726,39855.59211261653
727,39705.94377355251
728,39624.6793570602
729,39475.48779325424
730,39019.270417396954
731,38862.675250561224
732,38870.831321279984
733,38549.39562585194
734,38427.27390394153
735,38416.88376248693
736,38060.92967748212
737,37821.79362118791
738,37661.03879322417
739,37703.43999602252
740,38068.61080064639
741,38305.14440458731
742,38462.92121940116
743,40421.3301809589
744,40400.6133141301
745,40336.55978253475
746,40406.622062524955
747,40325.66492984645
748,40393.334374550635
749,40247.34001320051
750,40454.98220816458
751,40444.63185132634
752,39465.38646418437
753,37901.35918968843
754,37792.734324121026
755,37311.36634019576
756,37111.50996475508
757,36826.02333464998
758,36733.8206912634
759,35974.122596855465
760,36410.82599226601
761,36600.377254652245
762,36545.17871675553
763,37258.433356725494
764,37606.240270201975
765,38074.59419756581
766,38323.34003352419
767,40840.293750510056
768,40513.958415044995
769,40497.274451966405
770,40409.45379990456
771,40390.022604364814
772,40393.095592068974
773,40239.465725253656
774,40388.4963557993
775,40609.0236812371
776,38965.26063187409
777,37847.607480690516
778,37592.48152339522
779,37310.31855399107
780,37313.2264953635
781,36444.90121711156
782,36153.924160371986
783,36086.01742884818
784,36266.60503767179
785,36624.13719593991
786,37186.619282299216
787,37711.440891780636
788,38048.364095252815
789,38548.761240699176
790,38400.386981541684
