id,count
0,39912.53431303336
1,39865.091756197566
2,39822.08092145713
3,39750.41536629439
4,39685.76551415118
5,39571.01389243564
6,39812.19549123623
7,40429.55215504412
8,38976.05364940488
9,38034.86030352347
10,37592.63709171473
11,37707.15045443032
12,37344.011282653766
13,36953.36815300695
14,36615.78566160532
15,35993.38061414739
16,36083.47729027181
17,36139.3333960865
18,36145.46015223462
19,36242.885648275056
20,36550.150541940384
21,37271.58286494917
22,37863.51753276972
23,39942.18559322745
24,40006.61438648685
25,39929.84817427774
26,39675.376344876975
27,39560.85729864474
28,39543.27586341996
29,39355.29639251536
30,39293.6899887465
31,39169.849227403705
32,38966.629182296296
33,38472.83590926277
34,38370.75516440043
35,38259.69730501507
36,37716.44951025754
37,37345.34915255611
38,37009.11193458501
39,37092.733664384374
40,37412.42698804859
41,37375.19703755579
42,36935.554665780655
43,37088.58686595192
44,37005.19509422696
45,37065.52569807791
46,37404.79746523262
47,39499.199593659876
48,39875.272430151046
49,39666.84777946927
50,39515.31326071406
51,39547.025114820426
52,39448.574790991035
53,39231.0528493227
54,39334.318083921404
55,39082.973609548375
56,39169.1191198656
57,39207.13167564218
58,39165.92475916799
59,39066.69377441585
60,38894.58372891639
61,38375.33428401261
62,37664.32081917414
63,37440.49421233043
64,37559.98424169004
65,37241.23894355682
66,37376.64326818982
67,37363.24362989451
68,37588.46718530025
69,38013.54412482219
70,38099.1600211288
71,40039.93056272926
72,40070.511322242244
73,39948.02331264149
74,39858.26256226337
75,39887.31595146429
76,39788.70334827837
77,39648.047529058924
78,39756.77709098546
79,40735.7113055918
80,39204.30188262346
81,37876.10569949934
82,37737.301211040234
83,37242.49978685215
84,37366.9616967366
85,36864.474811963584
86,36493.46441834782
87,35419.64568833495
88,35616.52240539725
89,35872.84294814939
90,36146.74709483661
91,36501.29757558221
92,36860.52731052904
93,37351.61934271612
94,38064.96491895229
95,40181.64740476443
96,40144.075545876316
97,39899.264273873836
98,39836.74828309423
99,39832.129079733226
100,39674.035857565716
101,39575.917346411385
102,39789.14703649138
103,40095.92225032892
104,38834.10445623575
105,38324.517213958694
106,37688.49049714116
