id,count
0,44881.04120715857
1,45112.13046408782
2,45162.95732066374
3,45374.972754712515
4,45636.825975203574
5,45837.40638430262
6,46225.50252682993
7,46213.55124249113
8,46010.95504454114
9,45455.367774957565
10,44919.639450290175
11,44849.95895466695
12,43464.91070394486
13,42541.552322870186
14,42425.05219266715
15,42230.013888211004
16,41814.377899069426
17,41552.304700750894
18,41406.586771810486
19,41659.390965994404
20,42290.306802402534
21,43068.054401626825
22,43826.03368227363
23,44844.112486750666
24,45625.66197481274
25,45672.435271442795
26,45665.515928620254
27,45912.96798929728
28,46143.069351840386
29,46301.21372945978
30,46230.3563890666
31,46063.96619870966
32,45186.026718326124
33,44434.30234779288
34,44159.317163125685
35,43842.553087713655
36,43855.1890285884
37,43429.48291602297
38,42465.88782054181
39,41832.592312784865
40,41839.1819105014
41,41813.32764689993
42,42645.96252228425
43,43230.90197530304
44,43859.73555935056
45,44780.841093400355
46,45513.76669422526
47,46746.41845145807
48,47162.85609079631
49,47082.13481317948
50,47045.648302765825
51,47115.943815397884
52,47436.46347172883
53,47544.44672310949
54,47522.70840239846
55,47490.69739687259
56,44673.245898881236
57,42944.63613444058
58,42190.869501061214
59,41194.397418878114
60,40836.366673097145
61,40027.71307453138
62,40164.394502351795
63,39564.45482096
64,39767.5339794512
65,40316.317658112835
66,40857.23683402683
67,41783.843797062305
68,42996.807060831125
69,44378.51468874556
70,45279.87039027959
71,46396.82532361794
72,46798.731597976446
73,46880.86626180171
74,46924.83517541989
75,47128.88862847941
76,47291.97724572983
77,47191.06016147692
78,47562.83250760464
79,47371.28353218601
80,44597.26450078662
81,43195.76104374822
82,42766.08099108955
83,41390.74014105972
84,41367.28936041368
85,40480.438762131016
86,39289.7088807849
87,38965.307220152994
88,39585.44001342767
89,39730.11489808805
90,40558.41654885683
91,40942.572081666585
92,41903.51358346651
93,43550.31460423925
94,44919.18671460279
95,46174.24541197673
96,46549.56354586465
97,46691.73195055242
98,46802.75012607698
99,46788.490271782204
100,47024.18599487647
101,47240.617049340675
102,47348.12752534941
103,47335.63961218933
104,44425.96778030076
105,43417.583856767815
106,43656.083224483555
107,42367.16581017226
108,41752.621381106655
109,41161.038932860945
110,40605.069986725
111,40032.03443355351
112,40598.29979983082
113,41164.63395771136
114,41294.304181392465
115,42275.51314001424
116,42761.451421524296
117,44528.92412941768
118,45475.16598554594
119,46244.79997464641
120,46692.21913248411
121,46858.324601907145
122,46577.520535711636
123,46620.866825119636
124,47005.66695473615
125,46744.80487375882
126,46925.99001767789
127,46688.613599312295
128,44357.79255146525
129,42863.72422412772
130,42682.6547845577
131,41213.5273100155
132,41062.73592691227
133,40773.2738188096
134,39966.50917717196
135,39743.21107506179
136,39924.51287970213
137,39905.5752153626
138,40786.86300482566
139,41718.56630502252
140,42790.13182737604
141,43460.52091239348
142,44206.49977598902
143,45613.84924141513
144,45739.87032831239
145,46371.024469299155
146,46762.33795183724
147,46557.67318192756
148,46922.84278874962
149,47092.737610599856
150,47421.370154676515
151,47508.72350134253
152,45940.92867237366
153,45325.384722199444
154,44099.4148094809
155,43174.00306915597
156,42799.219143551214
157,42346.0345984939
158,42201.282874375436
159,41862.02416512429
160,41794.56284628067
161,41725.00534006188
162,41381.89771286854
163,42670.179891486434
164,43565.75378547826
165,44106.41624340852
166,45005.65743586223
167,46361.549574173965
168,47215.49573476727
169,47359.99198603753
170,47438.09999080786
171,47721.50940819276
172,48128.10478634547
173,48183.72957715673
174,48403.14694133203
175,48342.084958553496
176,48489.27220045658
177,47867.97766610114
178,47584.94521480995
179,47481.54069567935
180,46549.785608339924
181,45423.88959119527
182,44640.04333936995
183,44505.88400694934
184,44332.06768649407
185,43702.903179160974
186,44472.116075689904
187,44690.46057143288
188,45592.808265596555
189,46108.6488273892
190,46641.6612491952
191,47069.89009634812
192,47740.9571685733
193,47874.89326920425
194,47865.63705132465
195,47994.1231573374
196,48325.247813713584
197,48328.43898005873
198,48528.88084648913
199,48477.61650385391
200,47793.525648835406
201,47338.38410936373
202,46938.318289691706
203,46003.30476517039
204,45513.2345248621
205,44582.82604092747
206,44625.26344754988
207,44056.498501684124
208,43876.62282697418
209,44031.99077994429
210,44829.359223026084
211,45551.0856965236
212,46439.05386906451
213,47397.745612081286
214,47784.03304429992
215,48092.94672097165
