id,count
0,38195.520822171115
1,38134.300476004195
2,37929.84226657754
3,37846.51174400648
4,37962.80841557159
5,37911.73048801002
6,37819.60294900081
7,37731.43960714731
8,37566.69665645191
9,37381.75057434813
10,37361.16988245689
11,37180.227309500355
12,37112.742450935504
13,37186.64944569554
14,36867.69615133655
15,36527.6245754836
16,36268.18693005988
17,36144.037406346295
18,35978.51701028427
19,36127.42910474092
20,36074.37693348309
21,36130.921858665766
22,36237.17202386465
23,38237.147786210684
24,38208.92312940616
25,38150.56226082131
26,38042.789000247765
27,37924.881213533605
28,37969.02016120498
29,37933.028116370886
30,37841.43824213074
31,37778.17074092594
32,37580.4133844516
33,37451.480801566955
34,37159.26146532662
35,37093.116145954955
36,36702.90441769187
37,36486.654640347326
38,36416.19056423429
39,36164.35794756429
40,35810.26739989269
41,35875.11061290425
42,36239.25909222438
43,36498.59368460765
44,36627.6377391618
45,36770.34094430573
46,37042.72275817415
47,38484.54483766033
48,38602.398955613666
49,38529.06352563818
50,38407.41005029398
51,38330.18776931771
52,38341.50518801671
53,38370.02081369038
54,38168.432905797454
55,38258.54313080247
56,38207.3553100642
57,38273.36923868852
58,37945.301350140886
59,37767.4823140889
60,37572.368106494556
61,37344.802939942034
62,37655.11909664993
63,37318.26809743546
64,37169.851649768505
65,36842.6041265627
66,37162.018265699895
67,37155.37589215355
68,37570.66288309858
69,37947.56295472231
70,37889.40616272749
71,39350.51231488693
72,39310.00675734659
73,39298.31110166768
74,39218.08081443841
75,39048.15724984482
76,39062.745681790664
77,38902.414694087594
78,39086.72704885061
79,38642.78251819801
80,37312.27410866437
81,36590.529098473606
82,35867.35156833747
83,35861.48468583291
84,35534.688386114954
85,35324.68275109252
86,34870.140068367036
87,34765.337080548095
88,34874.357350560924
89,35115.39495453576
90,35616.06924438008
91,36533.36570471553
92,36840.243678255305
93,37085.58989151684
94,37404.408562976154
95,39448.96728051359
96,39544.940629706456
97,39412.583694258836
98,39360.59858424259
99,39375.421084144575
100,39476.073311972985
101,39486.10561190265
102,39321.08822893094
103,39015.508904100185
